Author,Comment,Published At
@AA_a950,Gua berharap tragedi sampit terjadi lagi klau pemerintah terlalu masa bodo.,2023-12-17T05:24:29Z
@wardikarso8756,"Tolak Rohingya, cukup suku yg sudah ada untuk disejahterakan, gak usah nambah suku lagi di Indonesia.",2023-12-17T05:23:46Z
@AA_a950,Langsung digorok aja yg udah mendarat agar jd pelajaran buat yg mau datang lagi,2023-12-17T05:22:54Z
@yoedie4456,",polisi air ada g cih,,,Al ada g cih,,,tidur kerjaan kalian",2023-12-17T05:18:27Z
@ngimulumam98,Baik sekali negaraku ini??,2023-12-17T05:15:15Z
@swandy2,"Bodoamat pemerintah bobrok begini, 150 tahun kemudian bangsa Rohingya genosida pribumi",2023-12-17T05:03:22Z
@grahafoamindojaya4008,Dulu kalian jual jual buat dukungan politik salah satu paslon RI 1....sekarang kalian hujat hujat.<br>Mikirrrrrrr.,2023-12-17T04:49:54Z
@herisulistyono6760,Satu kata...USIR ...,2023-12-17T04:48:22Z
@galuhsaja5045,Harusnya kembaliin ke PBB sama inggris kan mereka yg bisa ngasuh,2023-12-17T04:10:22Z
@Biansandria,apalagi yg kalian tunggu rakyat indonesia? pemerintah sdh tidak mendengar permintaan kalian untuk mengusir rohingnya,2023-12-17T04:06:18Z
@arvianthium,perikemanusiaan... selamatkan manusia !!!,2023-12-17T04:03:15Z
@ikhwandjenggot6826,"Penjajah berkedok kemanusiaan , terbukti di mlysia mrka dg alibi mnuntut hak minta jatah tanah",2023-12-17T03:50:19Z
@dewipuryanti5335,Usirrr dari bumi indonesia...,2023-12-17T03:45:16Z
@bungap3060,Tenggelamkan aja kapalnya sekalian orangnya <br>Indonesia tidak menerima orang yang tidak tau diri dan terima kasih,2023-12-17T03:44:51Z
@user-vz1fq8wv1p,"Semua itu tergantung presidennya klu diam saja tdak cekatan ya spt itu ,mau jg di dekte UCHR apa itu siapa itu knpa ko mau di dekte asing bnar2 menunjukan klu krg tegas nya pemimpin kita",2023-12-17T03:40:45Z
@jhonmanurung651,Kemana angkatan laut..mknya jgnlah dibawa2 ke agama dan politulik klo kita negara kaya gpp,2023-12-17T03:27:19Z
@gustianasopiansyah7873,Tembakin aja tuman,2023-12-17T03:23:17Z
@YouTubeChenel-g9g,"jangan di terima suruh pergi aja lagi ketengah laut.<br><br>itu orang² Rohingya Tida tau berterima kasih, malah ngelunjak dia di ini.<br><br>Dihimbau Bagi Seluruh pantai Indonesia Kalo ada Kapal Rohingya Berlabuh sir lagi.",2023-12-17T03:16:57Z
@robianwar1317,Nantinya seperti Israel,2023-12-17T03:16:30Z
@bratayudhageogravis7702,Lee,2023-12-17T02:48:35Z
@Zek-jq5wx,Satu lagi taktik nya membocor kan kapal d masuki air minta simpati..tu yg d laku kan ketika mendarat  malaysia dulu,2023-12-17T02:48:29Z
@user-29_79,Jangan nanti aceh d rebut kaya zionis israel,2023-12-17T02:40:30Z
@LovelyDay4everybody,Taktik UNHCR memasukkan penyakit ke negara2 di Asia Tenggara     melalui Rohingya.,2023-12-17T02:27:39Z
@gombongokeee4201,Usiiirrrr. Mana Pemrrintah? Jokowi jangam ngumpet di ketek iriana. Maju usir mrk. Ni NKRI bs di jajah anak cucu kita mnderita,2023-12-17T02:26:18Z
@omanombik5816,Klw menurut saya sich sudah diemin aja,2023-12-17T02:22:41Z
@zunaidin,Akibat pokigami hidupnya jadi sampah😂,2023-12-17T02:16:53Z
@RickyEndi-yn6qk,Tentara mana woyyyyy,2023-12-17T02:12:27Z
@lmfminda5429,Mau jadi apa manusia2 ini di Indonesia 😢,2023-12-17T02:11:23Z
@sudarini2173,"Selicik2nya mereka klo penjagaan laut serius ya tetap terpantau,ini benar2 disengaja oleh pemerintah utk mengacaukan rakyat sdr,yg pro rohingya itulah koruptor penghianat bangsa...",2023-12-17T02:10:36Z
@alvincool6187,Ini semua permainan negara luar aja ...tolak aja kedatangan mereka... negaranya sendiri nggk terimah apa lagi kita rakyat Indonesia,2023-12-17T01:47:30Z
@detaariyanto7239,Emg ngga ada patroli di laut? Mudah bgt ya 😂,2023-12-17T01:46:42Z
@nurholissyukron1722,Jgn dibiarkan mereka mendarat...sblm trjadi sprt di malaysia..mereka orang yg tdk tahu berterima kasih.,2023-12-17T01:36:30Z
@JoeSembung1,Tembak atau bakar ditengah laut ja tu rohingnya,2023-12-17T01:27:13Z
@taufikkurniadi5768,Pak jenderal tolong benahi anggota mu pak ..... Makin lama makin gak becus menjaga perbatasan laut,2023-12-17T01:25:06Z
@taufikkurniadi5768,Kapal nya pake teknologi siluman.....pantesan gak ketauan sama TNI Al sedangkan kapal kita belum ada siluman nya😂😂😂😂😂😂,2023-12-17T01:20:32Z
@sumarwanmarwan8516,"Pendatang haram, usir mereka.",2023-12-17T01:20:07Z
@NoName-yv1ce,Usir aja nyusahin,2023-12-17T00:46:31Z
@kandajoe16,Ngotorin negara orang aja<br>Tenggelamin aja,2023-12-17T00:39:19Z
@kandajoe16,Usir<br>Bikin beban aja,2023-12-17T00:38:57Z
@HartonoEden,"Payah pengawasan pantai kita😭😭😭, hy kapal rohingya aja bisa lolos,,,!!! Cepat usir dan jgn diterima, pada akhirnya akan menimbulkan permasalahan yg pelik 💪💪💪🇲🇨🇲🇨🇲🇨",2023-12-17T00:33:38Z
@InfinixHot20s-i1e,ACEH UDAH DI JAJAH LAGI,2023-12-17T00:32:50Z
@nyaiomah8482,tempatkan tentara  disana bukan rakyat yg di suruh usir pengungsi !!!,2023-12-17T00:26:11Z
@MuzniRahman,Kalau gw diam d.aceh udah gw bikin ga bakal betah ngungsi d.indo,2023-12-17T00:21:19Z
@serizawaofficial99,KEMANA ANGKATAN LAUT KITA,2023-12-17T00:08:13Z
@Iwansetiawan-od8kj,Knp tidak terdeteksi TNI AL,2023-12-17T00:07:33Z
@jhnpro6510,Ibu susi tolong itu,2023-12-17T00:02:25Z
@bimaakbar926,Pertahanan di Indonesia cukup dipertanyakan,2023-12-17T00:01:36Z
@faiszero,Tenggelamkan saja,2023-12-16T23:59:22Z
@FedericoChiesa-mi9ok,"Itu imigran asal Bangla, berkedok pengungsi!",2023-12-16T23:38:34Z
@bambangsugiharto8134,Ternyata prabowo g berguna,2023-12-16T23:27:25Z
@JaiNudin-g8f,Penjaga perbatasan kan ada    kok sampek bisa masok,2023-12-16T23:26:41Z
@nilaroostika,tak ada paspor tangkap,2023-12-16T23:18:38Z
@joshtbusht,"modyarrr dulu sok&quot; an mau nampung, sekarang nangis lu drun😂😂😂😂",2023-12-16T22:55:59Z
@Coki23456,"Kalo ada gw di lokasi udah gw sambut pakai samurai gw usir ini negri gw yg merdeka rohingya mau menjajah dengan cara begituan ? Gak bisa kita negara berdaulat usirr mreka,<br>INDONESIA MASIH BANYAK YG MISKIN DAN KEKURANGAN ATASI AJA DULU WARGA NEGARA KITA YG BERDAULAT NGAPAIN NGURUSIN WARGA ASING <br>TENGGELAMKAN !!!!!!!!!",2023-12-16T22:47:08Z
@PagiIni-p7t,"Usir semua, rakyat harus bertindak tegas @",2023-12-16T22:41:27Z
@IrfanHadi-ig4jk,Super bahaya ini Pendatang tanpa izin Rohingya pun dah masuk pulau Lombok...dia area pantai wisata kuta...,2023-12-16T22:38:24Z
@amilinemil695,"Pertayaanx,,PD TIDUR DIMANA PETUGAS MARITIM (keamanan laut) selama ini,,????",2023-12-16T22:37:26Z
@Avinza69,"Udhlah gk usah dikasi ati mereka ini. Mereka akan trs berdatangan tnp henti, karena pemerintah menampungnya &amp; memperlakukan dgn baik dgn mencukupi kebutuhannya. ... Segera tarik kapal mereka kembali ke perairan internasional &amp; tutup segala celah yg memungkinkan mereka menyusup. Mereka sdh tdk bisa lg mendarat di Malaysia, karena pemerintahnya mulai sadar, bnyk mudharatnya menampung parasit ini.<br>Indonesia kini dijadikan next target bagi mereka  ....<br>Akankah menunggu hingga ratusan ribu org rohingya berada di Indonesia, baru pemerintah menyadarinya??? .....",2023-12-16T22:37:13Z
@SamsulJaka,Klau diam gitu enaknya di torpedo yah,2023-12-16T22:10:38Z
@bidinalkaff2021,Tolak aja ati2 inget pristiwa palestina,2023-12-16T21:54:22Z
@fenderyoyo93,pasti ada keterlibatan penjaga pantai &amp; pejabat yg tetkait.....!!!,2023-12-16T21:40:29Z
@hadhipray,"Piye se jane pemerintah, kok meneng ae , wong rohingya gk ditindak tegas. Jenenge wong masuk negorone wong yo kudu lewat imigrasi disek, iki kok malah sakpenake dewe bahayakno negoro",2023-12-16T21:39:15Z
@anggiandolly3055,"Ayo warga aceh, jgn sok humanis sma mereka, nnti kalian menyesal dikemudian hari kalo menerima mereka di tanah kalian , saya cuma beritahu, belajarlah dari yg udah pernah terjadi .",2023-12-16T21:36:16Z
@hastiriyanto5671,Pancung aja udah sampah2 gk penting ini,2023-12-16T21:27:08Z
@bustanularifin5652,Usir imigran gelap,2023-12-16T21:25:54Z
@kiwkiwcukurukukkwk,"datang tanpa paspor, itu termasuk tindak pidana kawan. kalo bisa tangkap penjarakan, bukan di kasih bantuan. INDONESIA NEGARA HUKUM, MANA HUKUM NYA INI??",2023-12-16T20:58:31Z
@NugrohoPangestu08122002,TENGGELAMKAN!,2023-12-16T20:51:48Z
@dm5114,Seiman ujung2 nya sama aja bukan karna agama yg menyatukan manusia tapi kemanusian lah yg menyatukan manusia kelihatan nya begitu,2023-12-16T19:23:46Z
@Akbargultom-z5k,HAM..,2023-12-16T18:48:56Z
@silliem30,Muka muka calon kriminal dan parasit dimasa depan...parasit yG bukan cuma numpang hidup tapi menyedot segala nutrisi dan kehidupan inang nya,2023-12-16T17:42:22Z
@Vidiorandom_id,Usir mereka,2023-12-16T17:10:43Z
@RadenKey,USIR SEMUAAA.. JANGAN ADA SISA SATUPUN ORANG ROHINGNYA! USIR SEMUAA... DI NEGARANYA SENDIRI AJA BEGITU SIFATNYA MASA KALIAN MAU NAMPUNG? JANGANN!!! GAUSAH PERDULIKAN PERNYATAAN ANIS BASWEDAN YG MEMBERIKAN PULAU GRATIS. BUAT APA?? BUAT NYARI TAMBAHAN SUARA PEMILU?? HEII.. RAKYAT SEKARANG PINTAR²..,2023-12-16T16:33:36Z
@jhondiki594,"Kata nya seiman,<br>Mana tu suara nya ,<br>Bantu saudara seiman.....",2023-12-16T16:30:35Z
@andiukhycillonk,Mohon presiden dan pemerintah indonesia kami rakyat indonesia tidak terima warga Rohingya di negara kami.,2023-12-16T16:11:43Z
@abuikim1749,dulu katanya kasian...,2023-12-16T16:06:46Z
@groundpeace7622,Usir,2023-12-16T15:45:35Z
@DamarSakha,"Halau kembali kenegaranya, meskipun sdh mendarat.",2023-12-16T15:44:43Z
@yulianto8242,Ketegasan pemerintah indonesia menyikapi nya. Dan tanah aceh,2023-12-16T15:44:31Z
@AdryanpratamaWijaya,Bekingnya pak anies dan pks,2023-12-16T15:30:56Z
@SamsulhadiSamsul-th8zb,Klok emng mau mnolak kehadirannya jngn dikasihani,2023-12-16T14:51:43Z
@EZRAMARTINEZMARTINEZ-td2kv,Hebatnya perairan indonesia polisi perairan kemana.?,2023-12-16T14:27:40Z
@ZhieChazorla-br4cy,Imigran gelap,2023-12-16T14:22:21Z
@mcahya1389,"<a href=""http://www.youtube.com/results?search_query=%23bubarkan_unhcr_indonesia"">#bubarkan_UNHCR_indonesia</a>",2023-12-16T14:17:45Z
@swaljanto832,"USIR,, USIR,, KLO MMG BENAR2 SULIT INGAT ,, DUKUN BERTINDAK....",2023-12-16T14:11:32Z
@vandotengik1018,usir semua rohingya nanti banyak yang kumpul kebo warga acah tidak mengetahui,2023-12-16T14:09:50Z
@BundaSatria-l5h,Bom aja di tengah laut,2023-12-16T14:09:00Z
@HerySon-mf5lw,Kenapa udah tau banyak penyusup TNI AL ngak ada yg berjaga?,2023-12-16T13:56:13Z
@nizarali9899,Uda usiiiiir ussiiiiiiir usiiiir bujin ulang nanti,2023-12-16T13:55:53Z
@abdulharis6074,"ini invasi penjajahan secara sistematis ....negara ini terlalu lemah ...pemimpin pemimpin kita penakut   ....takut dengan HAM bentukan asing ...takut dgn UNHCR ,Takut dengan amnesty international ...<br>kenapa tidak bisa mengembalikan mereka keasal..? apa kepentinganmu ..wahai para pemimpin??Apa menunggu rakyat dan negaramu jadi korban ...?",2023-12-16T13:23:47Z
@alfindraal5271,Penduduk jangan beri apapun usir aja,2023-12-16T13:12:40Z
@GoLd-rh8lr,"Bulshit kemanusiaan,<br>Kemanusiaan itu antar sesama manusia,<br>Mereka bukan manusia,binatang nya itu gak ada otak nya.<br>Di sambut gak tau diri.",2023-12-16T13:04:08Z
@didinamaku1971,"Jangan diusir, tangkap semua, jual ginjalnya. Lumayan buat pendapatan negara...",2023-12-16T12:44:51Z
@mailmail286,kenapa ga ke Pakistan atau india atau Bangladesh,2023-12-16T12:41:02Z
@widadisukur6952,Bukan licik...polisi laut kemena....mereka lolos brrti ada yg meloloskan...,2023-12-16T12:35:03Z
@PSHT-hk2qs,Bisa jadi ini sebagai alasan akibatnya covid nantinya... Karna bentar lagi menyambut bulan puasa... . mungkin dana covid udh cair,2023-12-16T12:34:53Z
@johnjengke5984,Suruh terus jalan... Jangan boleh turun,2023-12-16T12:32:22Z
@egirahmat-fq3bs,Tolong la kami masyarakat aceh kami resa tolong user mereka di tana kami aceh ini,2023-12-16T12:26:44Z
@fathonitulung7188,usir saja semua,2023-12-16T12:05:52Z
@XvCasper,Alah taik Tah apa tampung orng luar,2023-12-16T12:02:22Z
@anglerbebas9732,Ngga ada polairut apa yh dsana... Gmn klo narkoba yg masuk... Kn makin ancur negara... imigran gelap aja bisa tembus...,2023-12-16T12:02:06Z
@maxhermanschulz1255,Dari cara masuk/ mendarat saja sudah licik mana bisa org2 liar seperti ini. Jgn karena mengaku muslim kita jd simpati liat sifat &amp; perilaku mereka tidak bersahabat.,2023-12-16T11:45:00Z
@RudiAnto-c4b,"Lautan Indonesia, harus dijaga ketat",2023-12-16T11:38:06Z
@dewagede4621,"Bukan cara licik,tapi cara hebat sampe bisa mendarat diaceh tanpa terditeksi radar😂😂😂",2023-12-16T11:28:13Z
@HamedRomansyah,Jangan sampai Indonesia di jajah lagi,2023-12-16T11:25:06Z
@Jupe-z5p,Kasian sesama manusia,2023-12-16T11:11:55Z
@monoanzas6488,Brooo unhc Indonesia itu sudah padat padat padat..... Bnyk anak mudanya bahkan Blum punya tanah lagi banting tulang kerja sanah snih demi buat beli tanah.... Mereka datang ke indonesia mau apa ngungsi atau mau rebut tanah milih warga Indonesia.... Pemerintah sampai kasih tanah gratis dan uang kemereka kmi warga Indonesia yg sedang merantau jug meminta tanah dan uang buat sprti mereka.......,2023-12-16T11:04:08Z
@dewicell5369,Kumpulan Ikan sapu - sapu yang siap menginfasi Aceh.,2023-12-16T10:57:57Z
@BahaRudin-is8wi,usiiirrr dari negara kita.....,2023-12-16T10:55:38Z
@ngatminahngatminah7697,Tolak balik,2023-12-16T10:50:35Z
@lollol9216,PEMERINTAH LEMAH ...HUKUM PENJAJAH TETAP JAJAH ..JAGA N..K.R.I ...RAKYAT PERLU USIR CARA KERAS ...PDTNG HARAM,2023-12-16T10:37:48Z
@skybluemaygame5150,ini angkatan laut Indonesia pada kemana yaaa😅😅😅,2023-12-16T10:34:44Z
@dhp6407,Terima aja di indonesia.. Gpp.. Kan seiman... Masa lupa sih.. Ketika rohingnya vs mnyanmar  semua negara mayoritas islam mengutuki presiden myanmar yg baru mendapatkan nobel perdamaian. <br><br>Buktikan dong indonesia mencintai seiman..walaupun pahit rasanya. <br><br><br>Oh.. Ya sekalian warga palestina.. Percuma demo berjilid2 bela palestina..,2023-12-16T10:16:41Z
@nurainivairunisa3466,Sudah... Usir saja.... Lama lama... Mereka akan menguasai Indonesia.... Klo tiap hari 200 orang yg datang... Lama kelamaan mereka akan memenuhi Indonesia...,2023-12-16T10:15:55Z
@pengangguransukarela1570,Sudah lah kira bunuh aja Rohingnya,2023-12-16T10:12:57Z
@mnasehgjk8037,masyarakat indonesia aja masih banyak yg kesusahan ini minta tinggal diindonesia jangan kasih tolak,2023-12-16T09:45:14Z
@RafaelTimothi-k2v,POLAIR dimana ya ...,2023-12-16T09:44:12Z
@ischodzakydzaky3106,"Kembalikan aja ke negara mereka jngn di trima,,,,",2023-12-16T09:35:57Z
@officialtrucuk176,Yg jdi pertanyaan nya mna angkatan laut yg jga di laut apa tdur ngk di jga????,2023-12-16T09:31:07Z
@ahliwaris1261,"Gk kebayang Kalo ada penyusup yg mau merusak Indonesia, lewat jalur laut 😢😢",2023-12-16T09:24:13Z
@abiyasaalba2191,Imigran gelap TNI AL dan negara seakan tak bergeming soal ini kenapa?,2023-12-16T09:23:15Z
@herdiyansyah8982,Usir,2023-12-16T09:17:54Z
@DewaMiring,"Rohingya bisa masuk, angkatan laut pada kemana ya?",2023-12-16T08:51:49Z
@jorgie78,Pokoknya USIR sblm mrk ikut2an ngaku cucu nabi &amp; merasa yg punya negeri... macam imigran yaman bangsat baalawi laknat !!!,2023-12-16T08:37:21Z
@desakmadesrilestari9611,"kita negara besar ,tolong ambil tundakan tegas pemerintah ,jaga kedaulatan NKRI.",2023-12-16T08:33:07Z
@prabowo6169,"USIIIIIR , KALAU PERLU LEMPARIN PAKAI BATU BIAR MEREKA TAU KALAU KITA MENOLAK MEREKA , KALAU NGAK BEGITU HABIS NASIB WARGA LOKAL.",2023-12-16T07:56:42Z
@ansor8323,Para imigran rohingya  harus di usir                     .( dandicegah masuk  karena dibelakanghari pasti akan menimbulkan masalah ygbikin pusing rakyat lokaldan pemerintah     !!!!,2023-12-16T07:33:47Z
@fanfannanto9976,❤❤❤❤❤usir aja,2023-12-16T07:23:42Z
@SilviaRiza-s2w,Jangan di terima rohanya  nanti tamu yg datang  tuan rumah terusir,2023-12-16T07:13:01Z
@dodisetya5457,BUAT APARAT YANG BERWENANG MASUKAN DARI SAYA.USIR SEMUA PENGUNGSI ROHINIYA INI.KARENA MEREKA AKAN MENYISAHKAN PEMERINTAHAN INDONESIA.DAN MEREKA AKAN MENJADI &quot;SAMPAH&quot;.AJA BUAT NEGARA INDONESIA.MEREKA AKAN MEMBUAT MASALAH AJA D INDONESIA.JADI PAK.USIR SEMUA MEREKA.MEREKA NGAK ADA GUNANYA.,2023-12-16T06:55:17Z
@sglbloksawah4304,Emang tni Al nya masih ada nggak yaa ?,2023-12-16T06:49:40Z
@dedehkurniasih6659,"pulangkan paksa saja ke tempat asalnya,dari pada nambah masalah untuk orang aceh sendiri.",2023-12-16T06:48:29Z
@nuryatisudirman1386,"Heran aja bisa masuk ber x x, berarti laut RI saat itu di situ sdg tak di patroli, namun datang berikutnya kok msh bisa, ga di kawal kah",2023-12-16T06:44:18Z
@parooparvati1575,jngn biarkan  ada  penumpang gelap  di NKRI,2023-12-16T06:38:24Z
@IntanAja-rm3yf,Ngabis ngabisin biyaya pemeritah aja orang indo juga bayak yg masih membutuhkan,2023-12-16T06:34:14Z
@samiajiashary8810,"Ketika rohingya dibantai dinegaranya,kita ramai ramai membantu dan mengecam para pembantai rohingya...ketika rohingya datang kesini ..ko yg kemaren tiriak bantu seiman pada kemana ya ....sekarang yg seiman ini ditolak dan diusir😂😂😂😂...nanti dikit lagi warga gaza datang ...😂😂😂..",2023-12-16T05:56:50Z
@fikryghifari9229,bunuh aja napa heran dia terus diberita,2023-12-16T05:53:55Z
@rassyamoba652,"Dulu bilang Pak Jokowi anti Islam gara2 usir Rohingya. Lah, sekarang Aceh ketar ketir sama Rohingya..<br>Wkwkwk Blok😂😂😂",2023-12-16T05:49:06Z
@talithanurzahra6713,"Jangan sampai turun dari kapal, usir aja",2023-12-16T05:30:10Z
@bintanghu,"Rakyat Aceh tidak pernah menolak pengungsi Rohingya. Warga Aceh sangat antusias ingin membantu, ada pihak pihak yang menolak mereka tapi bukan orang Aceh",2023-12-16T05:20:02Z
@wibuterbang,Ini penjaga perairan nya gk gerak cepat apa setelah melihat berita bgini?,2023-12-16T05:11:16Z
@sariman5300,Memang karakter msnusia licik knapa lgsg di usir saja,2023-12-16T05:02:43Z
@Sahatmulia2949,Pak jokowi lgsg turun tangan membantu pengungsi Rohingya.. 😅😅😅<br>Liat aja nanti... Spt itu presiden kita😊😊,2023-12-16T04:59:23Z
@enonieligulogulo7373,"Babi, sapi, kambing, domba, di kandang kerjaannya makan,tidur,berak dan setelah besar di jual dapat untung <br>Ini rohingtong makan tidur berak gak guna masih di pelihara",2023-12-16T04:50:18Z
@cahrantau889,Jokowi Diam membisu....,2023-12-16T04:49:12Z
@paitowarna13,Baru sadar kalian😂,2023-12-16T04:47:05Z
@yamamotohatory3629,TggelMkan mirip bu susi,2023-12-16T04:35:54Z
@winy111,Cina² yg harus diusir,2023-12-16T04:00:36Z
@DimannamaNaa,Kasihan juga...,2023-12-16T03:59:46Z
@frankywijaya2696,INGAT KATA BUK SUSI TENGGELAMKAN,2023-12-16T03:58:36Z
@vivo0262,Tmbak je...klau dah kna tmbak 1 kli ..pasti x brani dtg lgi,2023-12-16T03:26:20Z
@fatihahazrinanashwa0871,Usir aja jgn ditolong.....pak rt pak rw,2023-12-16T03:23:57Z
@bunga.sakura8,Uuusssir.....kembalikan.....termasuk unhcrnya juga.....konsfirasi global.....mau pemilu.....<br>UNHCR ada apa dgn mu ????,2023-12-16T03:21:10Z
@cossimzein6783,Penjajah dengan modus baruu..,2023-12-16T03:20:10Z
@cossimzein6783,Kalau susah ancam  hukum mati semua .biar telinga mereka tudak tuli untuk mendengar peringatan wni..,2023-12-16T03:19:55Z
@idariyanti5362,Usiiir semua para pengungsi Rohingya dari bumi Indonesia!!!<br>Kemana para aparat negara ini???<br>Usir mereka semuaaa,2023-12-16T03:15:03Z
@AntonSartono-k2y,langsung gebukin aja..klo perlu tembak mati...,2023-12-16T03:03:07Z
@fajarsriwanto1740,"Jika Palestina yg terdampar, apakah sifat kalian akan sama?",2023-12-16T03:02:20Z
@jimranfatihah-gv4js,Puak yg menyusahkn negara...mereka ni sebenarnya bkn imigran tp ada sindiket yg mmbawa mereka,2023-12-16T02:54:48Z
@yudinzoenty9941,Tampung di pulau galang trus kita hujani rudal..<br>Enak kaya y tuh 😂😂,2023-12-16T02:49:27Z
@hengkinoviadi8776,"TNI AL ternyata seperti bocah, kmna aja takut??",2023-12-16T02:48:23Z
@M.UlinNuha-el6nr,DI MOBILE LEGENDS UDH BEBAN.. INI MALAH MAU BUAT BEBAN LGI DI INDO,2023-12-16T02:38:09Z
@bayuprasetyo1648,Sebelum mendarat kasih bom aja biar ancur semua,2023-12-16T02:33:18Z
@anamsanada6630,alasannkapal rusak tapi bolak balik ke aceh sampe 20 kali itu kapal tenggelam kan aja,2023-12-16T02:32:51Z
@emmaardhiyanti-yr3tc,Biarkan ngambang tapi jgn menginjak pantai,2023-12-16T02:15:11Z
@alifnoor5743,Bukan licik..nma nya juga usaha..tpi orang2 kta terlalu jujur,2023-12-16T02:07:12Z
@zainiazhari5689,Menhan... Menhan... Mana nih... <br>Koq perahu kecil aja bisa lolos....,2023-12-16T02:05:27Z
@Anto-f1e,Kapal Kayu Saja Lolos di Radar..... <br>Apalagi Kapal Selam Negara Lain&#39; atau jangan&quot; 🤭🤭🤭👌,2023-12-16T02:03:02Z
@sukimanmaman5748,Usir  rohingia kalo gak mau bante aja kaya di miarmar,2023-12-16T02:02:37Z
@aryo2902,Aparatnya kemana,2023-12-16T01:53:15Z
@sabanobro-pi7jm,"Dia kira indonesia punya bapak dia , jadi se enak jidat dia masuk indonesia.",2023-12-16T01:50:13Z
@UmatCengeng,Kalo ke Aceh ga apa2 mengungsi itu kn seimannya,2023-12-16T01:46:39Z
@erwinnirvana8320,Kalau ngusir  jangan biarkan mereka naik ke darat.  Kalau sampai kedarat  repot urusannya.,2023-12-16T01:40:30Z
@nurleli234,Memang mereka orang&quot; licik mau hidup enak tanpa kerja keras,2023-12-16T01:30:13Z
@davidkeliat7029,Pengungsi Rohingya saja tidak sanggup kita mencegah masuk masih berkoar koar melawan Israel,2023-12-16T01:28:23Z
@sitiramlah3700,Apa hak mereka berbuat begitu?! Sehingga saudara kita di aceh seolah &quot;mau tidak mau&quot;.,2023-12-16T01:13:41Z
@teukutaufikhamzah3052,Pol airud kemana..? Haa bisa mauk narkoba dong,2023-12-16T00:59:16Z
@AzmirahAzmi-t9r,Pemerintah Indonesia di bodoh kan oleh barat melalui UNHCR dan pengungsi Rohingya dgn dalih isu kemanusia an,2023-12-16T00:55:12Z
@melanmagdalena1208,Tenggelamkan ngapa sih kapal nya lasung. Greget,2023-12-16T00:47:59Z
@TerusMelajuUntukIndonesiaMaju,MASUKKAN KE RUMAH DETENSI!,2023-12-16T00:45:44Z
@Kartini-eh7sr,Kau kasih mkn enak jadi nya semua dipanggil,2023-12-16T00:42:00Z
@bonyfirmansyah5120,Pengungsi ini jadi meresahkan. . Usir aja,2023-12-16T00:33:41Z
@AndikaVicky-vz9mn,Pulangkan aja.  Dan bubarkan UNHCR. Sebab adanya UNHCR rohingya datang,2023-12-16T00:30:55Z
@palelupitak9437,TNI LAUT kemana?,2023-12-16T00:26:01Z
@agungkurniawan9983,Pol air kmn??,2023-12-16T00:09:36Z
@laparterus0232,"Padahal ada trik paling licik, ketika akan sampai ke pantai buat lobang di kapal otomatis pengungsi akan berlabuh karna kapal karam",2023-12-16T00:09:01Z
@Langsa-i2z,Ngungsi kok pakaia kapal,2023-12-15T23:46:54Z
@Melo-yh2vo,tenggelamkan,2023-12-15T23:23:00Z
@juriskiadinugroho9553,TNI bilek : harga bahan bakar kapal mahal dan laut Indonesia terlalu luas 🗿<br><br>Btw info pengungsi rohingya di Indonesia sudah mencapai 1400an,2023-12-15T23:20:23Z
@faridriansar3676,Usir aja.. jgn kasih  hati..krn orang2 itu pemalasan...,2023-12-15T23:10:19Z
@toni-kg8qf,Usir aja bang.....<br>Klok Ndak langsung bantai  aja biar mampus....😂😂😂😂,2023-12-15T23:03:02Z
@Merdeka131,"kalo ngak licik bukan Rohinya namanya, tanya si Anis mau diapakan pengungsi haram ini , suruh ditampung oleh orang Aceh,",2023-12-15T22:55:21Z
@brianfabiobaronalfonso9861,"Abang Abang Aparat (TNI AL, TNI AD, TNI  AU, Dan Polri) Harus Gerak Cepat Membela Rakyat Indonesia Dengan Mengusir Imigran Gelap Itu, UNHCR Harus Bertanggungjawab Dengan Tidak Memilih Indonesia Sebagai Tempat Penampungan Mereka, Dan Pemerintah Harus Mengembalikan (Deportasi) Mereka Ke Negara Asalnya",2023-12-15T21:57:40Z
@satriaanggara3728,Kasihan warga aceh,2023-12-15T21:45:52Z
@steviesaptenno1000,"Kasihan Aceh😔😔😔Sudahlah.....Orang² Aceh keluar saja dari Aceh, biarkan Aceh menjadi milik Rohignya...Mungkin itu yang Pemerintah mau😔😔😔",2023-12-15T21:33:08Z
@RONNY-ALL-SERVICE,"KEMANA TNI ANGKATAN LAUT INDONESIA?<br>SETIAP TAHUN PENERIMAAN MENJADI TNI AL , KEMANA ITU ORANG ORANGNYA?",2023-12-15T19:20:53Z
@ramdhanirama9951,"Gue setengah mati beli tanah cari uang, mereka datang2 minta tanah",2023-12-15T18:48:38Z
@ramdhanirama9951,Abisin aja kalo ngeyel,2023-12-15T18:48:03Z
@frayelkumontoy8068,Mana nih yg teriak2 SEIMAN waktu awal kehebohan etnis rohingya di myanmar 🤣🤣<br><br>Dasar orang-orang MUNAFIK 🤣🤣,2023-12-15T17:43:47Z
@abdulrasyid6820,User aj,2023-12-15T17:34:41Z
@tatamustafa6282,Angkatan laut kita ternyata tidak.bisa di andalkan.<br>Negri ku indonesia ternyata sangat bobrok,2023-12-15T17:29:50Z
