Author,Comment,Published At
@binar8190,sudah tau susah kk byk turunanya suka beranak skli,2023-12-07T06:45:09Z
@noviakop741,Jangan dikasih makan. Usir,2023-12-07T06:45:03Z
@Varistibo,"Pindahkan ke Papua saja.. biar agak ramai. Massa Laut Indonesia  tidak dijaga, Malah Kapal yang angkut Rohingya semakin merajalela di pinggir pantai Aceh,  Bolak balik seenaknya tanpa dijaga ketat oleh Pemerintah yang berwenang,,. Cek identitas jelas tidak,??   Owww pemerintah jangan terlalu URUS Manusia yang tidak jelas bgtu, masa sumbang Makanan, Pakaian ,dll. Apakah selama ini Pemerintah di Negeri ini  pernah Sumbang   Aceh dgn Dana yang bgtu besar,,  PERHATIKAN NASIB ANAK BANGSA DI NEGARA INI, BUKAN PERHATIKAN ORANG ROHINGYA.",2023-12-07T06:44:50Z
@MaryonYono-gt1ly,Buang hajat sembarangan kalau di negara asal itu hal biasa,2023-12-07T06:44:49Z
@risnanurindah1880,Jangan berani tolong ODGJ..ROHENG....USIR BALIK!!!!!,2023-12-07T06:44:47Z
@jssmc7818,Apa pemerintah di seluruh dunia gak bisa kerjasama untuk menstrilkan organ reproduksi senua pengungsi yg terlantar agar tidak beranak pinak melulu&#39;. <br>Suatu kejahatan besar : jika beranak dalam keadaan sengsara &amp; terlantar. <br>Akan menimbulkan generasi2 rusak/kriminal/pembuat onar di masa depan 👍🙏🙏🙏,2023-12-07T06:44:21Z
@verbondmoti6010,kenapa pemerintah ngga memasang polisi perairan kek di wilayah aceh,2023-12-07T06:44:12Z
@budakangon6390,"Dimanapau di indonesia, klo kebiasaan nya berak sembarangan, ya ga bakalan ada warga RI yg mau terima😂",2023-12-07T06:43:54Z
@bambangsubang9115,Suruh balik lagi ke negara nya saja.....manusia tak tahu Budi ..,2023-12-07T06:43:35Z
@sabrilucky,Tunggu apa lg. Usir pak,2023-12-07T06:43:13Z
@ericdesada9673,Emboh terserah. Rakyat sudah ingatkan. Kalau rakyat tidak segera bertindak ya tanggung sendiri akibatnya. Rakyat Indonesia di lain aceh jaga daerah kita saja.,2023-12-07T06:43:12Z
@mursss7035,Emg harus masyarakat yang bantai turun tangan,2023-12-07T06:42:51Z
@tutiilyas674,Udah ke liatan  dari muka jorok  bau   petals  plying piktim mau nya menang sendiri apa lgi udh lama   saya ada   tmn  satu rmh  dng  orng  2 ini 👎🏾👎🏾,2023-12-07T06:42:48Z
@verbondmoti6010,USIR AJA MEREKA,2023-12-07T06:42:40Z
@anaandriana4226,"Rakyat harus bergerak ,..ngak usah nunggu pemerintah,..pemerintah ngak guna",2023-12-07T06:42:35Z
@balitaid,Rohingya sama bqngladesh gq jwuh beda.. jorok nya luwr biasa.. bisa berak dimana aja beraknya banyak2😂,2023-12-07T06:42:32Z
@jalius7458,"Kenapa harus pusing2 deportasikan kembali ke myanmar,",2023-12-07T06:42:19Z
@galangthelastisover9326,"Pikir secara logika, kalau memang mereka orang&quot; baik dan taat aturan pasti tidak akan di usir dari tempat asalnya",2023-12-07T06:42:11Z
@aranekaesih5896,Balikin aja ke miyanmar jgn ambil pusing pemerintah harus tegas,2023-12-07T06:42:03Z
@winchannel7443,"KEPADA PEMERINTAH INDONESIA, HARAP SEGERA HUBUNGI PBB SUPAYA WARGA ROHINGYA INI DI BERANGKATKAN KE PLANET MARS, BIAR DI SANA ADA KEHIDUPAN.",2023-12-07T06:41:55Z
@AnwarAnwar-gn3pd,Perbatasan laut banyak uang nya,2023-12-07T06:41:52Z
@SholawatBumi-pj2vv,Ayo sedulor Aceh usir pengungsi Rohingya klo pemerintah buta mata usir secara lawan perang orang nggak mau trima kasih malah nglunjak,2023-12-07T06:41:52Z
@rinanana6846,"Jangan di tampung..,dipulangkn saja.masih banyak warga Indonesian yg perlu dibantu.",2023-12-07T06:41:51Z
@cordobandocor6240,Ada jutaan lagi yang sedang bergerak menuju aceh..lihat saja akibatnya nanti kalau tidak diambil tindakan tegas.. Di beberapa negara bahkan sudah membentuk kelompok gangster yang mulai berani mengancam masyarakat setempat dengan pemalakan..bahkan ada informasi yang memberitakan bahwa kelompok tsb memperkosa dan baru-baru ini malah menuntut tanah di sebuah pulau negara malaysia untuk dijadikan milik mereka dan negara mereka..,2023-12-07T06:41:48Z
@masyahlanilani6633,"Kan Indonesia dermawan, selalu membantu tempatnya para pelarian/pendatang, pengungsi.......ketika ketka sudah ratusan ribu baru panik, klojotan, heboh......",2023-12-07T06:41:46Z
@Itsme.gibran.tamnge,"Hati-hati dengan imigran gelap, sudah terlihat kelakuan buruk mereka.. Bukannya bersyukur malah mengeluh mau makan yang porsinya harus banyak dan enak², minta hak tempat tinggal dll.. Sedangkan warga Pribumi aceh banyak yang miskin dan menderita tetapi pemerintah kita memang kek anjing..! Tidak melihat warganegara sendiri, malah lebih memanjakan imigran gelap..! <br><br>Percaya dan tidak percaya, apabila imigran rohingya berkembang biak di aceh suatu saat mereka akan membuat kericuhan sama warga aceh.. Hati² sebab kelakuan mereka yg sekarang saja sudah bisa kita tau.",2023-12-07T06:41:43Z
@petongkhasih88,USIR ROHINGNYA DAN BUBARKAN UNHCR dari indonesia kami tidak butuh MEREKA,2023-12-07T06:41:41Z
@sulaimanmbalong6999,Usir saja titik,2023-12-07T06:41:39Z
@RuMay-dm1le,Cari kan solusi arahkan ke Malaysia saja karna saudara Bangla nya banyak di sana,2023-12-07T06:41:22Z
@mohammadasfii4273,LAMBAN (Lakukan Tindakan PengeMBalian wArga asiNg),2023-12-07T06:41:17Z
@hadiesunupra9225,Harus ditegaskan dari sekarang .<br>Daripada jadi masalah di kemudian hari,2023-12-07T06:41:13Z
@bronsonpancita2216,Pulau kosong penduduk yang gak ada pemilik negaranya aja..adakah?,2023-12-07T06:40:47Z
@karminimadrim7852,Bahaya mereka MENJAJAH KITA .,2023-12-07T06:40:44Z
@SalmanZahra-qj6pp,Dulu sok soan mau nampung semua ... <br>sekarang baru tau 😊,2023-12-07T06:40:37Z
@dwiastuti3417,Bikin pusing.......usir.......,2023-12-07T06:40:33Z
@wawantoram4329,TNI AL ngapain aja yha?,2023-12-07T06:40:27Z
@novanova9924,Enak bgt iya..tidur mkn tidur mkn..mkn free enk aja..rakyat aceh sdri bontang banting klparan,2023-12-07T06:40:21Z
@edigilang2671,"Mereka bayar untuk datang ke Aceh, tangkap dan siksa yang menjadi masalah kedatangan mereka.",2023-12-07T06:40:04Z
@hartanto7273,Usir,2023-12-07T06:40:01Z
@pikachu-qd7tl,"Perangi saja klw pemerintah tidak bisa atasi,apalagi unchr biang kerok nya.mau gmna lg....",2023-12-07T06:39:54Z
@sintapuspasari887,Kasih makan seharusnya kewajiban pemerintah bukan masyarakat n penduduk aceh dimakah lemerintah semua pada sibuk politik cuan n jabatan omg,2023-12-07T06:39:49Z
@mdhddzwdnkdmdl1411,tembak buang,2023-12-07T06:39:48Z
@arieantoarby9829,USIr siram pakai air panas.,2023-12-07T06:39:43Z
@ksatria9463,Usir saja penjajah berkedok AGAMA tersebut...,2023-12-07T06:39:31Z
@eunbijung336,"kenapa terjadi? karena kalian semua pendukung @saverohingya yang memberi mereka kesempatan walau sudah diperingatkan oleh orang yang kau sebut kafir dan pendukung genosida.<br><br>TANGGUNG JAWAB WOY!!<br>KUMPULIN DUIT KIRIM MEREKA BALIK!!!",2023-12-07T06:39:25Z
@wari4336,Emang jorok jorok si gk tau berterimakasih gk tau bersyukur,2023-12-07T06:39:23Z
@bangdin2531,Rohingya 🐶 kau.,2023-12-07T06:39:18Z
@rawaniani,"Hapuskan unchr, tolak pelarian Rohingya,mengusahkan jr,puak pandai brlakun,bila dh dpt tmpt semua nanti terselah perangai nya, biadap,elok hntr balik semua nya.",2023-12-07T06:39:16Z
@rizqir8808,Uair dari indonesia,2023-12-07T06:39:03Z
@siefkepar3578,"Ni namanya x kenang jasa, usir keluar dri acheh, sepatutya berterima kasih,",2023-12-07T06:38:49Z
@sumayyahmaya8367,"Pengungsi menjadi brutal karna faktor kekurangan. Baik pangan, tempat tinggal layak ,maupun faktor lingkungan. Akhirnya menjadi brutal .itu hal wajar.",2023-12-07T06:38:49Z
@JakartaTimurrace,Efek dari kata saudara seiman akhirnya pada berbondong&quot; datang dah 😂😂😂,2023-12-07T06:38:27Z
@mdhb2,Kalo ada pertanyaan apa laut Aceh tidak dijaga? Kok kapal asing bisa masuk dan &quot;terdampar&quot; di Aceh?<br><br>Yakin nggak ada main2?,2023-12-07T06:38:24Z
@TatiSariwati-zx4mb,"😂 ditolong diawal karna kemanusiaan wajar,tp gatau diri jorok",2023-12-07T06:38:22Z
@TatiSariwati-zx4mb,"😂 ditolong diawal karna kemanusiaan wajar,tp gatau diri jorok",2023-12-07T06:38:22Z
@zonazlenk8467,UNHCR tlong di bubarkan....indonesia ngk butuh UNHCR,2023-12-07T06:38:13Z
@atikawati5314,"Sukuriiiiiin,, sukuriiiiiin rakyat nya sendiri di persuliit apa2,pajak cukai huuuuuh",2023-12-07T06:38:10Z
@Mentaripagi83,"gak tegas petugasnya, langsung pulangkan kebanglades jangan d tampung apalagi d beri pulau, Indonesia masih banyak orang gak mampu boss",2023-12-07T06:37:56Z
@zatiningsihneneng8774,Kembalikan saja ke negara asalnya ngerepotin indonesia jgn di kasih hati,2023-12-07T06:37:51Z
@SuheriSuheri-k7f,"Nasi baik Indonesia tidak ikut menandatangani kesepakatan PBB masalah pengungsi,bayangkan saja kalo ikut menandatangani orang luar berbondong2 masuk ke Indonesia dg alasan pengungsia...warga sendiri masih banyak yg perlu di bantu,rohinya  perlu. Di bantu tapi jangan sampai terlalu lama di Indonesia,kedepanya akan timbul masalah,...seperti terjadi di Malaysia yg menuntut hak. Wilayah,kejadian itu sewaktu saya ada di malaysia",2023-12-07T06:37:43Z
@andriasyusmanto4026,**Jangan sampai gara2 pemerintah yang lamban merespon / menangani hal ini..  Nanti terjadi kekerasan terhadap rohingya bisa2 mereka kembali ke negaranya hanya tinggal Badan&#39;&#39;.  Itu ACEH Broo penuh dengan history,2023-12-07T06:37:33Z
@bolton_ok5191,ANJING&quot; ROHINGNA,2023-12-07T06:37:29Z
@zonazlenk8467,"Warga aceh yg lebih tau , klo warga aceh aja keberatan dgn rohingya , kita dukung warga aceh....<a href=""http://www.youtube.com/results?search_query=%23no_rohingya"">#no_rohingya</a>",2023-12-07T06:37:26Z
@nurulmawaddah5493,"UNHCR itu kan didirikan PBB. Mintalah sm amerika sebagai 5 negara pendiri buat kasih tempat. Kok Indonesia yg diminta lapak buat rohingya tinggal? <br>Mintalah sm negara adidaya tu yg suka ikut campur urusan org. <br><br>Selaku warga Aceh, kami serentak sudah lelah dan sepakat sekarang <a href=""http://www.youtube.com/results?search_query=%23tolakrohingya"">#tolakrohingya</a>",2023-12-07T06:37:18Z
@kekekokikauai9929,Rakyat indonesia diemx2 baé???? ini. <br>para petingginya lagi suibukkkkkkk rebutan singgah sana.,2023-12-07T06:37:14Z
@wandysusilochandra1025,"Sekarang baru terasa, dulu krn agama ditolong tanpa melihat siapa yg ditolong itu sebenarnya. Pemerintah myanmar disebut kejam. Nah kalau kita dibegitukan  terus terusan gimana? Ini baru sebentar saja udah teriak. Makanya kalau mau protes atau menghujat myanmar, lihat dulu duduk perkaranya apa sebab mereka menindas rohingya",2023-12-07T06:36:59Z
@grandong671,Segera di kembalikan....ke negaranya,2023-12-07T06:36:42Z
@juniewibowo8675,Ngurusin rakyat sendiri aja udah pusing...kembalikan saja ke negara nya ini pasti kerjaan sindikat penyelundup sehingga bisa sampai ke Indonesia,2023-12-07T06:36:32Z
@atikawati5314,"Sukuriiiiiin,,pokok calon president yg gk perduli ama para babu, yg mempersulit kita kirem barang ke indo jg yg menahan org kempros itu tinggal di Indo jangan di piliiih",2023-12-07T06:36:27Z
@sugitosugito9093,Kemana keamanan laut polisi laut kenapa orang asing bisa masuk,2023-12-07T06:35:32Z
@seloaja453,Penjagaan perbatasan perairan negara bagaimana itu kok bisa ada kapal luar negri masuk tanpa ijin kewilayah NKRI. <br>Payah kalo penjagaan perbatasannya lemah begini kapal luar negri keluar masuk tanpa ijin seenaknya.ini negara lho bukan tempat pengungsian seenak jidat bangsa asing masuk ke NKRI seenak jidat mereka tanpa ijin tanpa paspor.<br>Warga indonesia saja yg sebagai nelayan melewati batas diwilayah perbatasan bisa diusir bahkan sampai diberondong senjata oleh negara tetangga tapi ini malah kapal dan rombongan orang&quot; masuk tanpa ada larangan dari penjagaan pemerintah.,2023-12-07T06:35:32Z
@miekeanggraini2190,Usir saja...saya mendukung warga Aceh untuk usir ...imigran ilegal Rohingnya dan Bangladesh keluar dari Aceh...kembalikan ke negara nya masing2...,2023-12-07T06:35:12Z
@mamicooking1503,Ini fix calon penjajah usir sebelum terlambat. Di malaysia saja mereka sdh berani minta wilayah,2023-12-07T06:34:49Z
@atikawati5314,"Negara Indonesia tu aneeeh PMI di dholimi di peraaaaas,di suruh mbayar pajak,,di deportasi tu malah org kempros asing di pundi2,dah gk usah me lih president",2023-12-07T06:34:37Z
@maryadisuratmajan3036,Usiirr,2023-12-07T06:34:33Z
@suprianardi924,Isinya tolak tolak mulu<br>Hla penjaga lautnya juga gak ada<br>Ya tetep masuk terus sampe penuh <br>Ibarat aceh itu sebuah kapal yg berlobang dan rohingnya airnya<br>Kalo lubangnya gak ditutup ya airnya bakal masuk dan lama kelamaan kapal bakal tenggelam.,2023-12-07T06:34:31Z
@muslimah880,😂😂😂😂rohingya kan keturunan prindavan...lihat itu orang prindavan hidup bersama sampah pun biasa...berak dimana2 jg biasa  aja hahahaha astagfirullah astagfirullah...,2023-12-07T06:34:30Z
@generasii90,"<b>INI WARGA MYANMAR APA WARGA BANGLADES SIH,KOK SAYA JADI CURIGA</b> 😂😂😂<br>BAB sembarangan ituu lhoo 😂😂😂",2023-12-07T06:34:27Z
@mujianto24yanto29,"Kenapa penjaga tetorial laut tidak mencegah masuknya pengungsi Rohingya, nelayan asing ilegal saja masuk perairan Indonesia di tindak.. la ini kenapa pengungsi ilegal bisa lolos.",2023-12-07T06:34:12Z
@anagumilar7477,Rohingya..kaga ada faedah dan manfaat serta keuntungan bagi bangsa dan negara NKRI...untuk apa menampung mereka....jgn so&#39;soan karena seagama seiman bahkan kemanusiaan..hey di negri ini masih puluhan juta warga pribumi yg hidup nya di bawah kemiskinan...hrs nya sudah di tengelamkan di tengah laut masuk wilayah negara orang lain,2023-12-07T06:34:08Z
@triastutik6116,TOLAK saja banyak RAKYAT Indonesia YANG susah rakyat Indonesia banyak perluan hidup sehari-hari RAKYAT Indonesia boanyak susah,2023-12-07T06:34:00Z
@mardianaramah7950,usir aja,2023-12-07T06:33:59Z
@addienjayanti933,Ini sih prindavan bukan rohigya muslim 😊,2023-12-07T06:33:43Z
@Ikhamayor,Usir aja orang itu dia bukan keluarga kita.indonesia banyak orang susa,2023-12-07T06:33:19Z
@pujijunaidi472,Menham prabowo sibuk kampanye...sehingga begitu gampang orang asing dngn mudah bs melewati perbatasan laut indonesia...,2023-12-07T06:32:59Z
@kenzikadihan1453,"Sudah cukup baik dan sabar warga Aceh menyambut Rohingya dari 2015,tapi apa balasannya",2023-12-07T06:32:59Z
@atikawati5314,Sukuriiiiiin sapa yg suruh nampung org gituan yg males cuma ternak anak doang huuuuuh sukuriiin dia tu di luarnegri kempros,2023-12-07T06:32:47Z
@arijason9932,Masa Udah Lupa Dgn Demo Berjilid - jilid@Save Rohingya?? Itu Yg Mereka Pegang teguh Makanya Berbondong - bondong Ke Sini Utamannya Aceh Karena Mereka Tau Org2 Seimannya Ada Disini... 😂😂😂😂,2023-12-07T06:32:39Z
@apongp4690,Knp ada angkatan laut KL kapal asing masih bisa lolos ......apa Karna Kasian apa gmn,2023-12-07T06:32:37Z
@akbarbaktiar-li9jk,Nanti Uang Anggaran buat Rakyat Miskin Kita Anak yg gk Sekolah sejengkal tanahpun jangan d kasih mereka itu buat Anak Cucu Bangsa Indonesia kita Rakyat Indonesia jg gk mau Dia d sini😮😮😮😮,2023-12-07T06:32:31Z
@BatuPuyang,Usir aja,2023-12-07T06:32:22Z
@cordeliaa.r.7399,Sangat beruntung sekali kalau di tempat kan di satu pulau karena mereka nantinya bisa mendirikan. Negara sendiri di pulau itu.waspadalah,2023-12-07T06:32:21Z
@nurhayatuljanah-yo4tf,"UNHCR  harus bertanggung jawab pulangkan rohingnya ,usirr secepat nya ...",2023-12-07T06:32:18Z
@agrilmora4881,"Nama gak binatang hanyut 👊 yang namanya binatang kan emang jorok, dah lah jorok rakus pula, lihat deh cara mereka ngunyah makanan, tatapan mata mereka terlihat ganas, gesture mereka terlihat kasar, tidak senyum, tidak pandai berucap terimakasih bila di beri sesuatu. Parasit eh, benci kali aku. Ini semua salahnya tni Al,  polairut, UNHCR dan dulu maaf kata ya warga Aceh yg mau²nya nerima mereka 😔 sekarang pasti nyesal kan.",2023-12-07T06:31:53Z
@EdanSalawasna-dq9cg,secepat nya harus diusir..,2023-12-07T06:31:39Z
@mohammadhafis1642,ayo Pak Mahfud MD selamatkan Indonesia. tolak rohingya,2023-12-07T06:31:10Z
@iinrohaeni425,Smg orang rohingya secepatnya dikembalikan ke negara asalnya.,2023-12-07T06:31:08Z
@AhmadHadisuwart0Warto-mh7wk,"Lamaa2  perang ni ama penduduk Indonesia , rakyat udah nolak pemrintah gimana ni",2023-12-07T06:31:06Z
@IndonesiaWaras-pe4qn,"PERSOALAN INI TIDAK USAH DI SERAHKAN PADA PEMERINTAH, KARENA PEMERINTAH ITU LOADING DAN SLOW RESPON, ALIAS PLANGAK PLONGOK KARENA GAK BISA KERJA. MAKA SAYA HIMBAU KEPADA SEMUA WARGA 62 AGAR PERMASALAHAN INI SERAHKAN SAJA PADA WARGA 62 DAN BIAR WARGA 62 SAJA YANG MENUNTASKANNYA, KARENA PEMERINTAH ITU LOADING ALIAS PLANGAK PLONGOK DAN GAK BISA KERJA. MAKA BIAR WARGA 62 SAJA YANG BEKERJA DAN MENYELESAIKANNYA. DIJAMIN 1000000% DI TANGAN WARGA 62 PERMASALAHAN PASTI SELESAI DENGAN TUNTAS.  YANG SETUJU AYO LIKE.",2023-12-07T06:30:48Z
@DenstoryKA,"Tolong pemerintah usir mereka, kasihan warga aceh, lebih baik mencegah daripada terjadi hal yg tidak di inginkan. Demi nkri agar damai dan tentram",2023-12-07T06:30:39Z
@PrankboyGirlband,Ayo Pak Mahfud cepat di urus kepergian mereka. Nanti kalau pilpres saya pilih anda.,2023-12-07T06:30:38Z
@gugungunawan4113,Hukum cambuk saja 😂😂,2023-12-07T06:30:03Z
@iswandisuhud8426,"Ini kayanya disengja,sepakat kata bupati pidie ini kyanya skenario,memang tujuan ke Indonesia,ini tanggung jawab perwakilan unhcr itu, suruh bawa lagi aja sama unhcr..kemana saja,yg penting jangan ke wilayah Indonesia",2023-12-07T06:30:00Z
@bimanugraha9699,"Pulangkan saja ke negara asalnya jika di kemudian hari buat masalah di negeri ini, UNHCR..PBB harus bertanggung jawab , dalam hal ini.",2023-12-07T06:29:52Z
@MasKuri-j4y,Kembalikan saja ke negaranya saja,2023-12-07T06:29:43Z
@dougoubayazeyed8681,"Bangga jadi WNI yang memiliki norma adat, Norma kesusilaan, Norma kesopanan, Norma Agama, Norma Hukum ...<br><br>Ternyata di luar sana, meskipun Negara yang katanya &quot;mayoritas Muslim&quot;  ternyata .... oh ternyata ... 🥲🥲",2023-12-07T06:29:21Z
@paruliantambunan6646,Daripada kasiani teroris.lebibaik orang itu.dikasiani,2023-12-07T06:29:12Z
@budimanaryan912,ROHINGYA TURUK,2023-12-07T06:29:08Z
@AndreBunga-pw1rw,"Mereka Sesama Muslim, jadi mau buat apapun di terima saja. Krn Muslim ibarat satu tubuh.",2023-12-07T06:29:02Z
@arijason9932,"Usir Saja Mereka Krn Mereka Tdk Punya Hak Tinggal di Tanah Rumpun Melayu Malaysia,Indonesia,Brunei, Mereka Bukan Ras Kita..",2023-12-07T06:28:58Z
@kobrakobra-gm8eu,"Kirim ke laut lagi aja ,",2023-12-07T06:28:57Z
@ongbunsian4091,mahfud md nggak usah sok cari nama mencari tempat penampungan utk pengungsi rohingya. jangan menyusahkan rakyat Indonesia lagi. memang dia mau tanggung jawab nanti ke depannya klo timbul masalah???<br>rakyat sendiri nggak dipikirin masalahnya malah mikirin rakyat negara lain. lucu deh si mahfud ini... 😂,2023-12-07T06:28:49Z
@irwanasila9479,Resah tapi trus ditampung<br>Sama aja bohong.,2023-12-07T06:28:37Z
@antinazmiati-ln6ys,Klo membantu ga seterusnya..... Mereka harus pergi jangan lama-lama di Indonesia... Kami takut kaya Palestina... Israel dulu di baikin malah menjajah ngelunjak ga tau terima kasih,2023-12-07T06:28:34Z
@gungdearyakarangasem7142,Org Rohingnya kerjaannya beranak melulu. Sdh tau hidup susah.,2023-12-07T06:28:31Z
@EviAndayani-mv1qt,Pemerintah apa kabarnya sama warga Indonesia yang kesulitan?,2023-12-07T06:28:25Z
@MaulanaAja-ul3xy,Unhcr su ruh tanggung semua biaya2 untuk orang2 rohingya.. Jangan bebankan rakyat dan negara indonesia.... Dia buat masalah dia yg harus tanggung semua... Save aceh.. Save nkri...,2023-12-07T06:28:20Z
