Author,Comment,Published At
@muhammadkhairil5474,"Kalo mereka lurus dan tidak berulah,pasti mereka tidak akan di bantai oleh Militer Myanmar...<br>Kan ada 3 entnis muslim di Myanmar<br>Pantas kenapa cuma etnis Rohingya doang yg di buru, etnis lain kok aman&quot; saja",2024-01-05T19:42:26Z
@diananggraini1262,Itu betol se x karena semua itu sudah di setting sedemikian oleh Amerika agar mudah masuk dan terima oleh masyarakat Indonesia pemimpin negara nya,2024-01-05T19:11:28Z
@agamnugeraha6096,Jangan jangan ini anak buah nya Dajjal laknatullah...naudubillah himindhalik y Allah....,2024-01-05T18:49:46Z
@huntingwilliamshanzes5773,Saya setuju banget sama onelnya ☝️☝️😊,2024-01-05T18:45:43Z
@alkhalif2078,Chanel propokator....<br>Coba kafir eropa masuk keindonesia...langsung jd artis ...,2024-01-05T18:38:22Z
@ferrychandrama7458,Usir rohingnya,2024-01-05T18:32:35Z
@limswiliongliong7743,"Benar sekali bang, sakarang banyak yg dgn sengaja mengatasnamakan agama sebagai senjata untuk menguasai dn menganghancurkan antar negara, suku, ras dan agama.. Untuk masyarakat indonesia semoga selalu bisa membedakan mana yg baik dan mana yg munafik,, 🙏",2024-01-05T17:47:48Z
@lorenzoaldo5896,BAGIKAN,2024-01-05T17:40:21Z
@lorenzoaldo5896,"HATI2 HARUS DI UTAMAKAN  BERBAGAI TRIK DILAKUKAN , STOP KEJADIAN ISRAEL JADI BIADAB  SUDAH  AMBIL TANAH TEMPAT TINGGAL DI  SANA",2024-01-05T17:39:50Z
@naziaaulia2022,Usiirrrr,2024-01-05T17:23:25Z
@InsanbudiMan-ro5lu,ziones baru,2024-01-05T16:35:11Z
@Bangderen,Harus ditindak tegas supaya ga jadi ancaman NKRI,2024-01-05T16:13:04Z
@aliansyahaliansyah4072,"Pemerintahkan sama sifatnya rohingya dan sirewel, yaitu rakus, ngibul, curi, rampok, geser, gusur, buldoser, kkn tanah dan harta rakyat, anjayyy😂🤣😅",2024-01-05T16:08:39Z
@sisdevfranses1753,Rohingya ni manusia yg susah d atur sebtlnya Rohingya ni bukan semua org muslim. fakta d Malaysia banyk yg nggk fahm Islam tpi semua ngaku Islam,2024-01-05T16:06:46Z
@GuelNawa,"BENAR ........ ? APA YG TERJADI AHIR 2 INI , KARENA ISLAM BUKAN MEMINTA MINTA , SUKURILAH APAYG ALLAH BERIKAN RAHMATNYA KPD KITA ,",2024-01-05T15:58:00Z
@Icihresih-l7k,"Dari awal jg aku g percaya dia itu org baik baik, Apa mksd dn tujuan yg jeelek kayanya",2024-01-05T15:53:38Z
@AbdulRafiq-o9w,orang rohingya mengaku muslim tapi sifatnya dan tingkah lakaunya sangat biadab menjijikan.jgn tertipu dgn air matanya apa pun alasannya jgn sekali kali percaya.sebelum terjadi yg tdk di inginkan sebaiknya di usir keluar dari NKRI.ingat orang rohingya jgn di kasi hati.orang rohingya sangat berbahaya bisa mengguncangkan NKRI,2024-01-05T15:41:12Z
@sigitNdeso,Mending orang Palestina yg ada di Indonesia...drpd Rohingnya...,2024-01-05T15:37:25Z
@TfggGgygygg,Betul suruh pulang ajA ke negara,2024-01-05T15:35:51Z
@zo7676,Setuju. Tolak usir rohingya. Kita belajar dari Palestina. Masyarakat PERiBUMI NKRI 🤝 kita kuat karena kita PANCASILA,2024-01-05T15:32:16Z
@handayani2943,"Betul banget, islam itu wajah ny brcahaya wlaupun kulitnya hitam",2024-01-05T15:22:49Z
@sissupanto7954,Kapan ngajinya kalau pindah pindah terus.,2024-01-05T15:07:37Z
@NunukanNunukan-u3s,Mereka Rohingya manusia dikutuk,2024-01-05T15:06:06Z
@aprianitasusila9987,Berkedok Islam.... rohingya merusak Stabilitas keamanan Rakyat Negara Republik INDONESIA dan ilegal...,2024-01-05T15:03:10Z
@sayyidzeinalaidid2994,Saya percaya,2024-01-05T14:58:00Z
@imamsyabani3610,"wajib usir , ngapain nolong rohingya",2024-01-05T14:56:16Z
@haryadi3737,Saya tidak setuju dengan video ini,2024-01-05T14:48:16Z
@devaniaqira,Yg jelasss usirrr,2024-01-05T14:47:53Z
@kasbikobe3262,Uusirrŕ muslim palsu,2024-01-05T14:45:08Z
@umumufidatin2550,"Betul sekali, betul sekali betul sekali, mulai sekarang harus diusir dari tanah leluhur, ini, mereka penjajah yg akan menghancurkan negeri ini",2024-01-05T14:44:42Z
@anangfauzi6697,Tolak pengungsi rohingya  usir dari NKRI,2024-01-05T14:22:09Z
@Manabu2015,Singkirkan Rohingya dari Nusantara,2024-01-05T14:09:32Z
@RadenDenok,"Usir aja jgn ribed jgn dengar kata2 org sinis, negara ini jgn dikitori oleh org org rohingia",2024-01-05T14:01:15Z
@Sutono74,Pemerintah Indonesia harus tegas<br>Usir Rohingya dari Indonesia...,2024-01-05T13:58:28Z
@cukuhaji141,Yang sudah ada di indonesia adalah klan baalawi. Turunan nabi palsu,2024-01-05T13:56:05Z
@lindaaisyahaisyah-ry6gh,Jangan ditumpangi diusir aja mereka lama2 negara ini hancur dirusak mereka bagaikan komunin ber kedok islam,2024-01-05T13:39:25Z
@keboaherat3948,Usir sebelum menjadi masalah besar bercermin dari Palestina,2024-01-05T13:38:51Z
@andriyanto5367,Betul itu,2024-01-05T13:35:20Z
@sultanboba812,Usir.saja.,2024-01-05T13:26:35Z
@RudiRudi-bt7sq,Usir.... kalok gag mau diusir cukup 1 kata.. perangilah sebelum meraja rela,2024-01-05T13:17:57Z
@muhamadibran1854,Suku penghianat,2024-01-05T13:14:01Z
@djukibahtiar6458,Bahaya...Rohingnya,2024-01-05T13:02:47Z
@tukang41,Awal dari rencana 2037 buat indonesia. Yang sekarang rohingnya di dukung As,2024-01-05T12:56:17Z
@sugionoyono4637,Makanya NKRI harus berjuang.   USIIIR Rohingya dari NKRI,2024-01-05T12:49:22Z
@hasratchugeks,Usir pendatang haram dari wilayah NKRI,2024-01-05T12:43:14Z
@kartiniriono4362,usir saja mereka tak usah ditampung  mereka bukan islam  Rohing ini,2024-01-05T12:32:36Z
@MiminMintarsih-to1jy,Usir aj dr negara indonesia,2024-01-05T12:26:03Z
@AsepRusdiana-r2m,👍👍👍👍👍,2024-01-05T12:25:21Z
@empoLcilik,hanya kedok roghnian usiirrrrrr woyyyyy,2024-01-05T12:24:41Z
@AER-cs2ze,Benar.....muka memelas kelakuan diluar batas.,2024-01-05T12:18:46Z
@fatihahazhar1399,Anda benar trima ksih menwakili  suara sya,2024-01-05T12:17:48Z
@ayysan2915,Sangat setuju,2024-01-05T12:12:43Z
@eyang924,Usir bila perlu pakai kekerasan mereka ga punya rasa keislaman...,2024-01-05T12:11:53Z
@abdganidriver7115,hati2dgn pengungsi Rohingya dia itu seperti orang Israel PD zaman dahulu dia berkedok agama ujung2 nya minta tanah,2024-01-05T12:09:23Z
@kandarasb1997,"Emang sekarang itu terjadi di Malaysia,sekarang rakyat indo apa diam saja sampai kejadian seperti di Malaysia terulang.",2024-01-05T12:08:08Z
@herucahyo6202,kenapa kok nggak d usir dari negara indonesia,2024-01-05T11:57:12Z
@jamilahputri844,usiiiiir,2024-01-05T11:56:45Z
@wahajikelinci6996,Naikan kekapal tarik ketengah laut jgn ksh bahan bakar biar yg bunuh alam,2024-01-05T11:53:36Z
@zumarohsolo198,Mereka perlu dididik agar beragama dengan taat,2024-01-05T11:47:57Z
@silwanusosen1449,Apakah bukan sebaliknya Anda yg munafik,2024-01-05T11:45:01Z
@HadiriHadiri-z3r,"Kaum perusak islam,  dia sendiri gk tau syahadat dan hukum2 islam",2024-01-05T11:40:28Z
@yuniati2777,Kembalikan.pada.tempatnya.semula.ini.adalah.penindasan.secara.pelahan.pelahan.ini.terjadi.kepada.jaman.jahiliah.,2024-01-05T11:37:18Z
@andribudiman30182,Mknya hati2 dengan rohinga,2024-01-05T11:31:12Z
@zulkiflizack1207,Betul tu... sepatutnya bangsa ini harus dihalau dari Indonesia... lihat lah apa sudah jadi di Malaysia.. bangsa ini sudah diizinkan menetap sementara masih mahu meminta tanah di Malaysia... pendidikan di Malaysia... bangsa yg pergunakan agama atas kepentingan sendiri... salam dari anak Malaysia..# pisang tidak berbuah kali kedua..,2024-01-05T11:28:37Z
@mariyatiyati7651,MEREKA BKAN ISLAM ASLI ORG INDIA DAN BANGLADES PURA &quot; ISLAM BIAR DI. TERIMA,2024-01-05T11:27:23Z
@MuhamadIrpan-l6m,Pulangin,2024-01-05T11:24:56Z
@SarahMelaney,Orang islam ga ada org mengusi dinegara org lain walau itu dijajah seklipun Indonesia dijajah ga pernah mngusi dan minta” kenegara lain,2024-01-05T11:20:01Z
@redmipro2926,"Lenyapkan rohingia dari NKRI,,",2024-01-05T11:18:43Z
@SomadMantap-dd6qs,usir atau hancurkan sebelum terlambat....kalau sdh seperti di malaysia dan seperti israel minta perlindungan dg palestina yg akhirnya menjajah palestina.,2024-01-05T11:13:44Z
@adiarjuna422,Betul itu hati2...umat islam indo terlalj baik...,2024-01-05T11:05:07Z
@olestonbaru8499,<b><i>Jadilah sebuah teori.</i></b>,2024-01-05T11:04:41Z
@salamsukandar9102,"Tuuul,,",2024-01-05T11:03:46Z
@3x0x04,Pemerintah bangsa ini kemana? Kekuasaan mereka hanya untuk menekan bangsa sendiri? Sedang bangsa asing yg berdiri di negeri ini tanpa paspor dan membuat onar malah diberi makan,2024-01-05T11:02:45Z
@liajulaeha9765,"Semoga Indonesia bisa lbih waspada terhdp org&quot; Asing,harus dipantau trus,jgn trlalu mudah percaya",2024-01-05T10:52:48Z
@HarryCahyono-l2r,Segera tangkap dan kembalikan k negara asal nya lebih cepat lebih baik... Nyata rohingya muasal penjajah yang tersembunyi .... Indonesia d serbu krena Indonesia akan jdi negara besar k 4 dunia mereka akan aman d Indonesia .... Bangsa kita sudah banyak klau ada pengungsi Rohingya seperti isra El d mesirrtt mereka menjadi banyak melimpah dan menguasai negara kita,2024-01-05T10:41:59Z
@witarsasalim5213,Usir aja pemerintah nya g ambil tindakan bisa nya nyusahin diang,2024-01-05T10:41:09Z
@didinduwianto-cf9gv,Musnahkan pengungsi tu dri NKRI,2024-01-05T10:33:15Z
@PARMINIPARMINI-j4l,Betul,2024-01-05T10:31:28Z
@lay-lt6hs8pk2w,"Memang benar tidak ada sifat dan ciri ciri keislaman,di lihat dari auranya saja tidak bagus",2024-01-05T10:28:04Z
@cahayatimur8828,Hati2 jg dgn imigran Yaman,2024-01-05T10:06:12Z
@ikbalikbaltambera,Yg aku heran lambung mereka itu dari apaka mkn sebakul otaknya kecil satu org 1 liter kayaknya tuk makanan mereka,2024-01-05T09:52:03Z
@akunsamsung2536,Mereka tidak harus tinggal di NKRI...!Penipu Agama...!!Disamping itu juga mereka tdk berterima kasih.,2024-01-05T09:44:56Z
@akunsamsung2536,Benar sekali...!!Kalo mereka ISLAM...!!Tentunya disamping bersyukur mereka juga Sholat dan baca AlQur&#39;an.Diantara 10  ditanya Syahadat..? Tak ada yg tahu.,2024-01-05T09:43:00Z
@arulmuse55,Jangan kasih ruang sedikitpun....,2024-01-05T09:42:04Z
@Dajjalbento23957,Usir seluruh Imigran perusak Bangsa,2024-01-05T09:32:40Z
@agusirawan8793,Usir sebelum ter Lambat,2024-01-05T09:19:20Z
@WawanMulyana-mk9ut,Betul sekali rohingya tu yahudi berkesng kan Islam,2024-01-05T09:15:34Z
@jihanroswanti2448,Ingat sedekah. Bro<br>Ingat semua milik Alloh SWT.<br>Bagaimana tanggung jawab anda di akhirat nanti<br><br>Mudah saja. <br>Jangan berikan HAK ATAS TANAH.<br>Selesai.<br>Aman ❤,2024-01-05T08:50:09Z
@Poniman-lt1in,Usir dari 8ndonis8a,2024-01-05T08:32:30Z
@raflesiabengkulu9378,Datjal rohinya,2024-01-05T08:04:39Z
@sambernyawapreet5184,Pks dan gerombolan petamburan awal rohibya di terima di indonesia dan awal warga aceh yg jadi penerima awal,2024-01-05T07:59:50Z
@Permata077,"Bener banget tolak Rohingya,",2024-01-05T07:57:05Z
@SitiLatifah-g9q,"Iya,btul sekali,dr awl udh bikin greget",2024-01-05T07:54:37Z
@JafarBuminagas-kw4jh,USIR DARI ACEH JANGAN TERIMA,2024-01-05T07:35:28Z
@reynaan4826,USIRRR kembalikan ke Habittnyaa,2024-01-05T07:18:40Z
@Ambrilambril-o7k,Usir saja......Rohingya adalah israel gaya baru....,2024-01-05T07:16:11Z
@fierdausfierdaus8477,negara harus usir pngungsi rohingiya,2024-01-05T07:15:55Z
@iwanlegi2069,Sudah waktunya kita bersikap tegas dan cerdas,2024-01-05T07:04:34Z
@melatimelati-ee2cx,Saudaraku yg di Indonesia usirlh para org Rohingya yg dtg ke Indonesia  dgn daleh mengungsi,2024-01-05T06:56:50Z
@tukirantukiran4531,Jangan sekali2 dikasih kesenpatan untuk tetap tinggal di nusantara kita ini!.,2024-01-05T06:52:44Z
@tayuhati3994,Usir dari Indonesia,2024-01-05T06:51:52Z
@rinisurihandayani7989,Bener 👍,2024-01-05T06:48:18Z
@ahmadsafiih2420,Betul.......,2024-01-05T06:34:34Z
@bankschips...4446,jangan sampai Indonesia bernasib seperti Palestina.....,2024-01-05T06:24:15Z
@natasyaadelya1108,"Tolak Rohingya, kecuali penghianat bangsa",2024-01-05T06:10:04Z
@RahmaAfifah-l4w,Usir Aja gak usah kelamaan mikir.,2024-01-05T06:04:29Z
@vidlamirrey,Mirip isis dan hti dong,2024-01-05T06:01:28Z
@ahmadmiladi1918,Usiir..!!!,2024-01-05T05:48:36Z
@anitadwirst1503,Ya Allah lindungi saudara kami bangsa indonesia,2024-01-05T05:44:18Z
@ArilPratama-g2q,Basmi aja org benalu kek gt. Mana ada islam minta minta,2024-01-05T05:32:16Z
@chataalibayezite5585,"Masyarakat indonesia yang akan menanggung semua akibatnya, seperti di malaysia masyarakat pribumi sulit mencari pekerjaan, karena etnis rohingya telah mendominasi semua jenis pekerjaan,  etnis ini mau dibayar sangat murah, sehingga membuat pribumi tersingkirkan...",2024-01-05T05:15:11Z
@KunSumampow,Jauhkan,2024-01-05T05:13:37Z
@cutruza361,Benar2 ini info yg sebenar2y..,2024-01-05T05:10:00Z
@candrapramaqua3830,Betul sekali.mereka gak keliatan islamnya,2024-01-05T04:52:57Z
@tionking5461,"seharusnya Rohingya secepatnya diusir dari Indonesia , sebelum mereka bikin beban negara",2024-01-05T04:46:46Z
@muhammadhuzori7081,"Pemimpin nkri jngan bodoh.rohingnya membawa masalah d negri ini.mereka cm ngaku islam agr dpt tmpat d nkri ini.setelah mereka bnyak n kuat,mereka akn mmbuat masalah n berontak.bl itu trjadi,ingatlh smuanya sdh trlambat.",2024-01-05T04:28:17Z
@mrhairul8483,𝕀𝕟𝕕𝕠𝕟𝕖𝕤𝕚𝕒 ❤ 𝕣𝕠𝕙𝕚𝕪𝕒,2024-01-05T04:12:11Z
@mnasehgjk8037,betul tuh,2024-01-05T04:05:34Z
@albertvivo5958,Par samosir nya ko,2024-01-05T04:05:28Z
@ShintaDewi-q4q,Pulangkan rohingya ke negaranya... Gk ada umat islam seperti rohingya,2024-01-05T04:04:29Z
@RasitaKasih,Udah usiiiiir aja....,2024-01-05T03:52:41Z
@dastanaja3064,"Inilah fitnah akhir zaman,rohingiya adalah propaganda agama kita bangsa indonesia hrs ber hati hati....jgn terima rohingiya klu GK pingin hancur negara NKRI....ini sama dgn israel",2024-01-05T03:50:18Z
@abidinhyper7,Di usir aja,2024-01-05T03:48:17Z
@liachen490,mungkin,2024-01-05T03:39:54Z
@abdeejr1218,Rakus...🙄 Kaum ya&#39;juj ma&#39;juj,2024-01-05T03:35:02Z
@mboozff,Saya sangat setuju dg ucapan orang ni.. pengungsi Rohingya ni pembawa masalah,2024-01-05T03:28:50Z
@adidofficial7917,Kami bersedih..!,2024-01-05T03:01:30Z
@ALAM_FISHING,Kalau tidak bisa di usir dr tanah tenggelamkan,2024-01-05T02:44:25Z
@EdiEdi-gy2pw,Betul betul betul..,2024-01-05T02:43:49Z
@adjiariono9507,Sama imigran yaman,2024-01-05T02:42:49Z
@lembayungsenja3030,Was pada itu wajib <br>   Karena waspada itu jembatan,2024-01-05T02:42:47Z
@YadiSuparta,Indonesia usir Rohingya darpda memicu peperangan,2024-01-05T02:10:19Z
@sugengsantosa6579,USIIIIIR ...TENGGELAMKAAAN ...!!!😂😂😂❤❤❤,2024-01-05T02:10:17Z
@hafidahmdtahir9820,Pulangkan. Siapa mereka?<br>Menyusahkan. Perhatian pada <br>rakyat.,2024-01-05T02:00:00Z
@trisyustina2640,"Rohingnya memang islam, tapi Islam munafik lebih berbahaya dr orang kafir. Harus segera diusiir.....",2024-01-05T01:52:21Z
@xisanjoberow1715,100% mantap bos&#39;ku,2024-01-05T01:38:51Z
@ferdysetia3573,Haha yahudi  mereka tak ubah sprti mereka.,2024-01-05T01:22:40Z
@menutama5853,Usir....orang2 Rohingnia...,2024-01-05T01:18:17Z
@ariakemuning6097,Setuju.....trimakasih penjelasannya,2024-01-05T01:04:16Z
@SyafridaElmi,Kembalikan dia kenegaranya,2024-01-05T01:01:28Z
@darmawi587,Banyak pulau kita yg tak berpenghuni letak mereka di sana,2024-01-05T00:58:31Z
@darmawi587,"Bakar trus , kompori trus jg lupa bung islam itu bersaudara",2024-01-05T00:56:54Z
@harriismail7808,Mereka adalah senjata rahasiah bangsa Yahudi Israel dan Barat. Untuk menghancurkan NKRI dari dalam,2024-01-05T00:54:41Z
@Roedy-jz9xn,"Kaum Rohingnya harus dikembalikan kebangladesh,  di Myanmar dulu nenek moyangnya mendukung penjajah setelah Myanmar merdeka malah Rohingya minta hak merdeka sendiri dan byk kejahatan yg ditimbulkanya makanya trus diusir di Myanmar, dan dibangladesh sdh dikasih penampungan, malah minta pindah lg, bikin resek dan pemalas!!",2024-01-05T00:53:10Z
@NurSitti-q4l,Kalau gak mau pulang ke negaranya. Buang aaja ke laut,2024-01-05T00:52:50Z
@dwislamet6400,"Yes, ini jelas jelas propaganda. Politik agama kek anies. Jaga kesatuan Dan persatuan nkri 💪🔥🇲🇨",2024-01-05T00:40:59Z
@mamanrigger5880,benar sekali,2024-01-05T00:38:04Z
@natari1574,Ya itulah Islam kok mlintir2,2024-01-05T00:33:34Z
@basribinrosli1948,Yaaa....tepat nya tidak tahu bersyukur.....,2024-01-05T00:22:43Z
@heris-ju4fr,Waspada imigran dikemudian hari bisa merubah hidupnya jadi habib2 baru diindonesia ...,2024-01-05T00:13:47Z
@fancakehothot6265,HANYA ADA SATU SAJA ! USIR SAJA MANUSIA² SEPERTI MEREKA DAN SUDAH TIDAK DISUKAI SELURUH DUNIA...YANG TDK PERNAH BERSYUKUR APALAGI BERTERIMAKASIH.... <br>JANGAN TERTIPU DENGAN KEDOK ISLAM!!,2024-01-05T00:10:24Z
@ekaagustina4627,Iya kayak Dajjal mereka,2024-01-05T00:07:47Z
@SitiAisyah-sm6,Usir cepat rohingnya..sebelum terlambat..agama di jadikan tebeng untuk tinggal di indonesia..rasa iba itu ada batasnya,2024-01-05T00:01:58Z
@PapaMuda-v1l,setuju...kembalikan ke negaranya lbih cepat lbih baik...,2024-01-04T23:31:05Z
@BotramGarut-lo6wh,Kalo berbahaya habisi saja,2024-01-04T23:25:42Z
@myindiyati1980,"MANDOR NEGARA JANGAN LELET,,SEBELOM NETIZEN LEBIH TEGAS,,,dah jelas mnimbulkan cemburu sosial saat ini,iti gambara jangka pendek,blm kedepan kelak,,PERHATIKAN,,,",2024-01-04T23:22:49Z
@Ahdasabila1234-cb5ol,"Ini zaman beradaban diakhir jaman ....dengan kedatangan pengungsi RONGHYA ini salah satu tanda tanda dajjal masuk kelingkup kita sebab itu kita harus berhati hati dan mengusirnya para pengungsi yang munafik dan yang licik rakus.....sehingga kita harus jeli dan jangan menyesal  ,sebab kita harus bisa mengambil pelajaran dari Palestina awalnya dan begitu pula dari negara Malaisia dari pelajaran itu kita harus jeli dan tegas dalam mengambil keputusan ....",2024-01-04T23:20:36Z
@ruwiyonoahmadi4359,Tolak Pengungsi.. Rohinya,2024-01-04T23:15:39Z
@broaza3417,Target Imigran Rohingnya adalah Pulau di Aceh yg memiliki kandungan MIGAS.. Waspada..!!,2024-01-04T22:54:48Z
@suhandaibrahim8370,Rohingnya tanah kelahiranmu rakhinee cintailah tanah leluhurmu perang proxi inggris india amerika<br>Tiga serangkai save NKRI,2024-01-04T22:50:15Z
@RohaeniSetiadi,Betuuuul setujuuuu usir rohingya,2024-01-04T22:27:22Z
@lutvitasari104,Semua Rohingnya rakus karna aku pernah ada di Malaysia lihat Rohingya makan kayak sapi,2024-01-04T22:18:17Z
@MasApang-p1h,"Klu emng seperti itu buat ap menolong mereka,,,itu nmny g tau diriii",2024-01-04T22:13:03Z
@MurdiYanto-f2u,Satu kata usir jauh dari nkri jangan di kasih ruang,2024-01-04T21:48:27Z
@ArjunaJuna-s2h,"Ronghiya memanglah etnis yang bodoh dan tidak mau diatur,mentang&quot; dulu nya pernah berkuasa tapi setelah itu mereka orang orang yang ngeyel dan pembangkang, jika pemerintah tidak mampu mengusir nya dari NKRI ini . Maka bersiaplah akan kami usir mereka dan mengatasnamakan persatuan masyarakat Indonesia, ini bukan untuk kepentingan agama, tapi untuk menjaga kedaulatan negara kita ini 🇮🇩🇮🇩🇮🇩 ❤",2024-01-04T21:35:51Z
@cherilyansa3541,"Benar bangt , emng mereka tidk mencerminkn umat muslim.usir imigrn  gelap Rohingnya  .",2024-01-04T19:55:39Z
@Movich373-sn3qt,"jgn kasih tempat utk rohingnyA,,,,demi NKRI",2024-01-04T19:16:20Z
@shantyshyfa2211,Betul,2024-01-04T19:03:01Z
@HeriKusdiardah-kj7gk,INI KAN POLITIK NYA ISRAEL UNTUK JAJAH NKRI,2024-01-04T18:56:01Z
@chorinzinnur,Apapun yang terjadi ingat mau propaganda dengan agama mau apapun yang namanya hidup tetap hanya Alloh yang tahu segalanga ga perlu kita takut.ingat Alloh penentu segalanya.belajarlah setiap kejadian yang Alloh galarkan dimuka bumi ini.oke,2024-01-04T18:50:37Z
@azamahmad9590,Kita sering menghina Rohinghya tanpa pernah bersahabat atau kenal mereka secara dekat...saya pernah berkawan dengan mereka dan saya fahami bukan semua Rohonghya itu jahat...mereja juga seperti kita ada yang baik dan ada yang buruk...mereka  adalah orang islam yang seiman dan seagama dengan kita...Ramai tidak pernah bersahabat denga mereka tetapi membuat fitnah terhadap mereka...,2024-01-04T18:45:03Z
@nanasabattun6615,"Tolak,.!! Alat penjajahan..kembalikan rohinggia ke miyanmar..!!",2024-01-04T18:44:10Z
@nicetrydhiss-ru8wc,Pengungsi harus ditolong,2024-01-04T18:36:14Z
@sunarsunardi9549,"Satu kata,usirr....ngk pakek nego,",2024-01-04T18:26:25Z
@sudarsono6935,Setuju...,2024-01-04T18:07:33Z
@sudarsono6935,Setuju...,2024-01-04T18:07:01Z
@IndaYani-f7e,"Betul sekali harus lebih jeli dalam melihat mana yg hak dan mn yg bathil  Insya Allah , Allah akan membukakan fakta yg sebenarnya Aamiin",2024-01-04T18:06:17Z
@AlifahMuhsin,Usir. Orang. 2 pengungsi. Rohinginya,2024-01-04T17:58:02Z
